id,supplier,name,active,description,category,timestamp,usda_id,price_per_kg,price_per_unit,usda_weight_unit_g,weight_net_g,price_total,organic,origin,picture
wi235553,NL ah,La Rustichella Zwarte truffelolie met stukjes truffel 100 ml ,1,,Pasta. rijst. internationale keuken/Extra vierge met toevoegingen,,04053,124.9,,,100 ml,12.49,,,https://static.ah.nl/static/product/AHI_434d50313931393035_1_LowRes_JPG.JPG
wi414871,NL ah,Euroma Knoflook 32 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,80,,,32 g,2.56,,,https://static.ahold.com/cmgtcontent/media//001777300/000/001777330_001_414871_708.jpg
wi195011,NL ah,Prins&Dingemanse Mosselkruiden 10 g ,1,,Vlees. kip. vis. vega/Mosselgroente,,15164,71,,,10 g,0.71,,,https://static.ah.nl/static/product/AHI_434d5039333438323137_1_LowRes_JPG.JPG
wi229541,NL ah,Lipton Green tea raspberry - pomegranate 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,69.64,,,20 stuks,1.95,,,https://static.ah.nl/static/product/AHI_434d5035313030363136_1_LowRes_JPG.JPG
wi227440,NL ah,English Tea Shop Green tea biologisch 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,66.5,,,20 stuks,2.66,,,https://static.ah.nl/static/product/AHI_434d50313637313133_2_LowRes_JPG.JPG
wi436433,NL ah,Euroma Zout kristallen 55 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zeezout,,02047,65.27272727,,,55 g,3.59,,,https://static.ahold.com/cmgtcontent/media//001938600/000/001938604_002_436433_708.jpg
wi131982,NL ah,Drogheria Alimentari Knoflook & peper 35 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,61.42857143,,,35 g,2.15,,,https://static.ahold.com/cmgtcontent/media//001542300/000/001542306_002_131982_708.jpg
wi438804,NL ah,Teamasters Blooming bohemian 60 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,59.83333333,,,60 g,3.59,,,https://static.ahold.com/cmgtcontent/media//001959400/000/001959462_001_438804_708.jpg
wi438805,NL ah,Teamasters Mediterranean sunshine 60 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,59.83333333,,,60 g,3.59,,,https://static.ahold.com/cmgtcontent/media//001959400/000/001959464_001_438805_708.jpg
wi169623,NL ah,Lipton Green tea lemon-melissa 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,59.06,,,20 stuks,1.89,,,https://static.ahold.com/cmgtcontent/media//001355600/000/001355694_002_169623_708.jpg
wi196085,NL ah,Twinings Groene jasmijn thee 25 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,57.8,,,25 stuks,2.89,,,https://static.ahold.com/cmgtcontent/media//001034300/000/001034322_002_196085_708.jpg
wi196084,NL ah,Twinings Groene thee/ citroen 25 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,57.8,,,25 stuks,2.89,,,https://static.ahold.com/cmgtcontent/media//001034300/000/001034320_002_196084_708.jpg
wi58339/,NL ah,AH Pijnboompitten 65 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,,12147,57.69230769,,,65 g,3.75,,,https://static.ah.nl/static/product/AHI_434d50303133303934_3_LowRes_JPG.JPG
wi104829,NL ah,AH Slaverrijker geroosterde pijnboompitten 40 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,,12147,57.25,,,40 g,2.29,,,https://static.ah.nl/static/product/AHI_434d5038353733373936_1_LowRes_JPG.JPG
wi225135,NL ah,Fish Tales Gerookte sockeye zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,55.9,,,100 g,5.59,,,https://static.ahold.com/cmgtcontent/media//001471900/000/001471958_003_225135_708.jpg
wi196716,NL ah,Lipton Green tea jasmine 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,55.59,,,20 stuks,1.89,,,https://static.ahold.com/cmgtcontent/media//001355700/000/001355706_002_196716_708.jpg
wi183248,NL ah,AH Salade pijnboompitten 30 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,,12147,53,,,30 g,1.59,,,https://static.ah.nl/static/product/AHI_434d50303234353936_2_LowRes_JPG.JPG
wi183846,NL ah,Pickwick Groene thee cranberry 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,53,,,20 stuks,1.59,,,https://static.ah.nl/static/product/AHI_434d50323032323839_2_LowRes_JPG.JPG
wi211064,NL ah,AH Biologisch Gerookte zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,51.3,,,100 g,5.13,,,https://static.ah.nl/static/product/AHI_434d50303832363532_5_LowRes_JPG.JPG
wi447711,NL ah,AH Sockeye zalm sandwichplakken 100 g ,1,,Vlees. kip. vis. vega/Verse zalm - stukjes,,15077,51.3,,,100 g,5.13,,,https://static.ah.nl/static/product/AHI_43545236323038383931_2_LowRes_JPG.JPG
wi166614,NL ah,AH Pijnboompitten 80 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,,12147,51.25,,,80 g,4.1,,,https://static.ah.nl/static/product/AHI_434d50303037353533_2_LowRes_JPG.JPG
wi453798,NL ah,Be Kind Granola peanut butter dark chocolat 40 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,,16398,49.75,,,40 g,1.99,,,
wi402456,NL ah,Fish Tales Keta gerookte zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,48.8,,,100 g,4.88,,,https://static.ahold.com/cmgtcontent/media//001616600/000/001616666_004_402456_708.jpg
wi130190,NL ah,AH Sandwich zalmplakken gerookt 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,48.5,,,100 g,4.85,,,https://static.ah.nl/static/product/AHI_434d50383733383136_2_LowRes_JPG.JPG
wi191244,NL ah,Pickwick Groene thee pure 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,48.33,,,20 stuks,1.45,,,https://static.ah.nl/static/product/AHI_434d50323538393033_2_LowRes_JPG.JPG
wi195026,NL ah,AH Hollandse garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,48.2,,,100 g,4.82,,,https://static.ah.nl/static/product/AHI_434d50303037373539_5_LowRes_JPG.JPG
wi118067,NL ah,AH Hollandse garnalen 200 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,47.9,,,200 g,9.58,,,https://static.ah.nl/static/product/AHI_434d50313837343037_5_LowRes_JPG.JPG
wi433695,NL ah,Calvé Salademix kruiden knoflook 24 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,46.66666667,,,24 g,1.12,,,https://static.ah.nl/static/product/AHI_434d5034383232383035_1_LowRes_JPG.JPG
wi216639,NL ah,Verstegen Strooier knoflook 50 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,45.8,,,50 g,2.29,,,https://static.ahold.com/cmgtcontent/media//000981800/000/000981844_002_216639_708.jpg
wi385900,NL ah,Seamore Zeewiertagliatelle biologisch 115 g ,1,,Verse kant-en-klaar maaltijden. salades/Tagliatelli. fettucini. linguine (vers),,20420,44.60869565,,,115 g,5.13,,,https://static.ahold.com/cmgtcontent/media//001888400/000/001888478_001_385900_708.jpg
wi447710,NL ah,AH Gerookte zalm flame roasted 100 g ,1,,Vlees. kip. vis. vega/Verse zalm - stukjes,,15077,43.9,,,100 g,4.39,,,https://static.ah.nl/static/product/AHI_43545236323038383930_2_LowRes_JPG.JPG
wi445830,NL ah,AH Excellent Green tea gentle lemon 75 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,43.86666667,,,75 g,3.29,,,https://static.ahold.com/cmgtcontent/media//002047100/000/002047162_001_445830_708.jpg
wi425443,NL ah,Earth Control Organic pine nut kernels 100 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,,12147,43.5,,,100 g,4.35,,,https://static.ahold.com/cmgtcontent/media//001857400/000/001857430_001_425443_708.jpg
wi65767/,NL ah,Drogheria Alimentari Knoflook 50 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,43,,,50 g,2.15,,,https://static.ahold.com/cmgtcontent/media//001284500/000/001284516_001_65767_708.jpg
wi185801,NL ah,AH Duurzame vangst sockeye zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,42.9,,,100 g,4.29,,,https://static.ah.nl/static/product/AHI_434d50313832343236_2_LowRes_JPG.JPG
wi376617,NL ah,AH Gerookte zalm (Gravad Lachs) 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,41,,,100 g,4.1,,,https://static.ah.nl/static/product/AHI_43545236323039323633_1_LowRes_JPG.JPG
wi213751,NL ah,AH Zalm toastplakjes 130 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,39.46153846,,,130 g,5.13,,,https://static.ah.nl/static/product/AHI_434d50303832353938_4_LowRes_JPG.JPG
wi166257,NL ah,AH Biologisch Garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,39,,,100 g,3.9,,,https://static.ah.nl/static/product/AHI_434d50313438333239_3_LowRes_JPG.JPG
wi161609,NL ah,Quality Catch Hollandse garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,39,,,100 g,3.9,,,https://static.ahold.com/cmgtcontent/media//001988600/000/001988614_001_161609_708.jpg
wi63782/,NL ah,Pickwick Groene thee lemon 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,38.75,,,20 stuks,1.55,,,https://static.ah.nl/static/product/AHI_4354525f36303931363435_1_LowRes_JPG.JPG
wi185786,NL ah,AH Biologisch Knoflook poeder 50 g ,1,,,,11215,36,,,50 g,1.8,,,https://static.ah.nl/static/product/AHI_434d50313937313631_1_LowRes_JPG.JPG
wi55671/,NL ah,AH Gerookte zalmblokjes 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,35.9,,,100 g,3.59,,,https://static.ah.nl/static/product/AHI_434d50303035363936_4_LowRes_JPG.JPG
wi238656,NL ah,AH Biologisch Groene thee 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,34,,,20 stuks,1.02,,,https://static.ah.nl/static/product/AHI_434d50323030363232_1_LowRes_JPG.JPG
wi415609,NL ah,AH Pijnboompitten 150 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,,12147,32.86666667,,,150 g,4.93,,,https://static.ah.nl/static/product/AHI_43545236323332383034_1_LowRes_JPG.JPG
wi161651,NL ah,Camargue Le saunier fleur de sel 125 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zout (diverse),,02047,32.8,,,125 g,4.1,,,https://static.ahold.com/cmgtcontent/media//001790900/000/001790942_001_161651_708.jpg
wi233479,NL ah,AH Salade flakes naturel 150 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,,15077,32.53333333,,,150 g,4.88,,,https://static.ah.nl/static/product/AHI_434d50313830313330_5_LowRes_JPG.JPG
wi195960,NL ah,Pickwick Groene thee lemon 40 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,,14190,32,,,40 stuks,2.56,,,https://static.ah.nl/static/product/AHI_434d5034363633383034_1_LowRes_JPG.JPG
wi377317,NL ah,AH Biologisch Garnalen 225 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,31.95555556,,,225 g,7.19,,,https://static.ah.nl/static/product/AHI_434d50323233353435_2_LowRes_JPG.JPG
wi164660,NL ah,AH Knoflookpoeder 48 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,31.875,,,48 g,1.53,,,https://static.ah.nl/static/product/AHI_434d50363130303338_1_LowRes_JPG.JPG
wi414965,NL ah,Verstegen Zakje knoflookpoeder 45 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,,11215,31.77777778,,,45 g,1.43,,,https://static.ahold.com/cmgtcontent/media//001779900/000/001779934_001_414965_708.jpg
wi195681,NL ah,Rio Mare Paté roze zalm 100 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zalm (conserven),,15077,30.9,,,100 g,3.09,,,https://static.ah.nl/static/product/AHI_434d50303234353530_2_LowRes_JPG.JPG
wi133173,NL ah,AH Excellent Biefstuk ca. 300 g ,1,,Vlees. kip. vis. vega/Runderbiefstuk (vers),,23572,30.84,,300.00 g,ca. 300 g,6.94,,,https://static.ah.nl/static/product/AHI_434d50303038363138_5_LowRes_JPG.JPG
wi168829,NL ah,AH Gerookte zalmsnippers 200 g ,1,,Vlees. kip. vis. vega/Verse zalm - stukjes,,15077,30.8,,,200 g,6.16,,,https://static.ah.nl/static/product/AHI_434d50303035373233_4_LowRes_JPG.JPG
wi395373,NL ah,AH Grote garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,30.8,,,100 g,3.08,,,https://static.ah.nl/static/product/AHI_434d50323534313030_3_LowRes_JPG.JPG
wi133174,NL ah,AH Excellent Ribeye ca. 300 g ,1,,Vlees. kip. vis. vega/Ribeye,,23572,30.63,,300.00 g,ca. 300 g,6.89,,,https://static.ah.nl/static/product/AHI_434d50303130393032_2_LowRes_JPG.JPG
wi111121,NL ah,AH Walnoten 50 g ,1,,Snoep. koek. chips/Walnoten (zakje),,12155,30.6,,,50 g,1.53,,,https://static.ah.nl/static/product/AHI_434d50323430313531_4_LowRes_JPG.JPG
wi436914,NL ah,AH Biologische kipfiletblokjes 140 g ,1,,Vlees. kip. vis. vega/Kipfilet - blokjes,,05314,30.35714286,,,140 g,4.25,,,https://static.ah.nl/static/product/AHI_434d5037383630383339_2_LowRes_JPG.JPG
wi415346,NL ah,AH Zalm gemarineerd à la minute citroen 220 g ,1,,Vlees. kip. vis. vega/Verse zalmfilet,,15077,30.31818182,,,220 g,6.67,,,https://static.ah.nl/static/product/AHI_434d50363130353739_2_LowRes_JPG.JPG
wi107686,NL ah,AH Groene aspergetips 100 g ,1,,Aardappel. groente. fruit/Groene asperges,,11011,29.9,,,100 g,2.99,,,https://static.ah.nl/static/product/AHI_434d50323835343833_1_LowRes_JPG.JPG
wi143094,NL ah,AH Excellent Entrecote ca. 300 g ,1,,Vlees. kip. vis. vega/Entrecote,,23572,29.81,,300.00 g,ca. 300 g,6.7,,,https://static.ah.nl/static/product/AHI_434d50303236383731_2_LowRes_JPG.JPG
wi410370,NL ah,Rio Mare Sardine filets in olio d'oliva 105 g ,1,,Soepen. conserven. sauzen. smaakmakers/Sardines (conserven),,15088,29.42857143,,,105 g,3.09,,,https://static.ahold.com/cmgtcontent/media//001692500/000/001692504_005_410370_708.jpg
wi410369,NL ah,Rio Mare Sardine filets peperoncino 105 g ,1,,Soepen. conserven. sauzen. smaakmakers/Sardines (conserven),,15088,29.42857143,,,105 g,3.09,,,https://static.ahold.com/cmgtcontent/media//001692500/000/001692502_005_410369_708.jpg
wi1793/j,NL ah,John West Wilde rode zalm MSC 105 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zalm (conserven),,15077,28.47619048,,,105 g,2.99,,,https://static.ahold.com/cmgtcontent/media//001167100/000/001167164_003_1793_708.jpg
wi133292,NL ah,Beemster Garlic Kruidengemak knoflook 70 g ,1,,Aardappel. groente. fruit/Knoflook (in pot),,11215,28.42857143,,,70 g,1.99,,,https://static.ah.nl/static/product/AHI_434d50323536353535_1_LowRes_JPG.JPG
wi386080,NL ah,Rio Mare Gegrilde makreel extra vergine olijfolie 120 g ,1,,Soepen. conserven. sauzen. smaakmakers/Makreel (conserven),,15046,28.25,,,120 g,3.39,,,https://static.ah.nl/static/product/AHI_434d5036333137343332_1_LowRes_JPG.JPG
wi386074,NL ah,Rio Mare Gegrilde makreelfilet in water 120 g ,1,,Soepen. conserven. sauzen. smaakmakers/Makreel (conserven),,15046,28.25,,,120 g,3.39,,,https://static.ah.nl/static/product/AHI_434d503130313335383735_1_LowRes_JPG.JPG
wi410026,NL ah,Rio Mare Makreelfilet pikant 120 g ,1,,Soepen. conserven. sauzen. smaakmakers/Makreel (conserven),,15046,28.25,,,120 g,3.39,,,https://static.ahold.com/cmgtcontent/media//001689000/000/001689018_002_410026_708.jpg
wi187172,NL ah,AH Pecannoten gezouten 115 g ,1,,Snoep. koek. chips/Pecannoten (bakje),,12142,28.17391304,,,115 g,3.24,,,https://static.ah.nl/static/product/AHI_434d50323337303134_2_LowRes_JPG.JPG
wi140736,NL ah,AH Walnoten ongezouten 110 g ,1,,Snoep. koek. chips/Walnoten (bakje),,12155,27.90909091,,,110 g,3.07,,,https://static.ah.nl/static/product/AHI_434d50393837313737_1_LowRes_JPG.JPG
wi197740,NL ah,AH Pecannoten ongezouten 115 g ,1,,Snoep. koek. chips/Pecannoten (bakje),,12142,27.30434783,,,115 g,3.14,,,https://static.ah.nl/static/product/AHI_434d50363332323230_2_LowRes_JPG.JPG
wi437304,NL ah,John West Zalmstukjes met citroen en tijm MSC 110 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zalm (conserven),,15077,27.18181818,,,110 g,2.99,,,https://static.ahold.com/cmgtcontent/media//001971400/000/001971464_001_437304_708.jpg
wi437303,NL ah,John West Zalmstukjes met dille MSC 110 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zalm (conserven),,15077,27.18181818,,,110 g,2.99,,,https://static.ahold.com/cmgtcontent/media//001971400/000/001971462_001_437303_708.jpg
wi415351,NL ah,AH Roerbak garnalen knoflook 185 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,26.97297297,,,185 g,4.99,,,https://static.ah.nl/static/product/AHI_434d50363131393331_2_LowRes_JPG.JPG
wi415352,NL ah,AH Roerbak garnalen naturel 185 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,26.97297297,,,185 g,4.99,,,https://static.ah.nl/static/product/AHI_434d50363131393035_2_LowRes_JPG.JPG
wi67740/,NL ah,AH Garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,26.9,,,100 g,2.69,,,https://static.ah.nl/static/product/AHI_434d50323534383836_4_LowRes_JPG.JPG
wi402038,NL ah,AH Zwarte tijgergarnalen 270 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,26.62962963,,,270 g,7.19,,,https://static.ah.nl/static/product/AHI_434d50323638313534_1_LowRes_JPG.JPG
wi434489,NL ah,Iglo Atlantische zalmfilets 250 g ,1,,Vlees. kip. vis. vega/Zalm (diepvries),,15076,26.6,,,250 g,6.65,,,https://static.ahold.com/cmgtcontent/media//001913300/000/001913336_004_434489_708.jpg
wi414983,NL ah,Argal Trio Español 120 g ,1,,Vlees. kip. vis. vega/Worst (varkensvlees),,10972,26.58333333,,,120 g,3.19,,,https://static.ahold.com/cmgtcontent/media//001741400/000/001741414_004_414983_708.jpg
wi237282,NL ah,AH Kabeljauw 1 portie 130 g ,1,,Vlees. kip. vis. vega/Kabeljauw (vers),,15015,26.07692308,,,130 g,3.39,,,https://static.ah.nl/static/product/AHI_434d50363132333431_2_LowRes_JPG.JPG
wi53220/,NL ah,AH Cocktail garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,25.9,,,100 g,2.59,,,https://static.ah.nl/static/product/AHI_434d5031373337313632_1_LowRes_JPG.JPG
wi415373,NL ah,AH garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,25.9,,,100 g,2.59,,,https://static.ah.nl/static/product/AHI_434d50363131383436_1_LowRes_JPG.JPG
wi197741,NL ah,AH Notenmix pistache ongezouten 150 g ,1,,Snoep. koek. chips/Pistachenoten (bakje),,12151,25.26666667,,,150 g,3.79,,,https://static.ah.nl/static/product/AHI_434d50303331383632_2_LowRes_JPG.JPG
wi414741,NL ah,Super Choice Rauwe garnalen body peel 300 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,25.2,,,300 g,7.56,,,https://static.ahold.com/cmgtcontent/media//001741400/000/001741418_004_414741_708.jpg
wi227593,NL ah,AH Ongebrande hazelnoten 175 g ,1,,Snoep. koek. chips/Hazelnoten (zakje),,12120,25.2,,,175 g,4.41,,,https://static.ah.nl/static/product/AHI_434d50313731323331_1_LowRes_JPG.JPG
wi238973,NL ah,AH Selderij 40 g ,1,,Soepen. conserven. sauzen. smaakmakers/Selderij (vers),,11143,25,,,40 g,1,,,https://static.ah.nl/static/product/AHI_434d50323032313734_3_LowRes_JPG.JPG
wi120876,NL ah,AH Biologisch Veldsla melange 100 g ,1,,Aardappel. groente. fruit/Veldsla,,11253,24.9,,,100 g,2.49,,,https://static.ah.nl/static/product/AHI_434d5034303735383236_2_LowRes_JPG.JPG
wi51335/,NL ah,AH Zalmfilet ca. 295 g ,1,,Vlees. kip. vis. vega/Verse zalmfilet,,15077,24.67,,295.00 g,ca. 295 g,5.99,,,https://static.ah.nl/static/product/AHI_434d50363130353935_1_LowRes_JPG.JPG
wi395374,NL ah,AH Cocktail garnalen 200 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,24.65,,,200 g,4.93,,,https://static.ah.nl/static/product/AHI_434d50323534333933_2_LowRes_JPG.JPG
wi412929,NL ah,AH Ongebrande walnoten 110 g ,1,,Snoep. koek. chips/Walnoten (zakje),,12155,24.45454545,,,110 g,2.69,,,https://static.ah.nl/static/product/AHI_434d5034383234313233_1_LowRes_JPG.JPG
wi223391,NL ah,Rio Mare Tonijn in olijfolie pole & line MSC 160 g ,1,,Soepen. conserven. sauzen. smaakmakers/Tonijn in olijfolie,,15119,24.3125,,,160 g,3.89,,,https://static.ahold.com/cmgtcontent/media//001068000/000/001068062_003_223391_708.jpg
wi414738,NL ah,Super Choice Garnalen rauw gepeld 800 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,24.2125,,,800 g,19.37,,,https://static.ahold.com/cmgtcontent/media//001741400/000/001741442_004_414738_708.jpg
wi437503,NL ah,Risenta Lasagnebladen van sojabonen biologisch 120 g ,1,,,,20420,23.91666667,,,120 g,2.87,,,https://static.ahold.com/cmgtcontent/media//001954300/000/001954358_001_437503_708.jpg
wi65765/,NL ah,Drogheria Alimentari Middellandse zeezout 90 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zeezout,,02047,23.88888889,,,90 g,2.15,,,https://static.ah.nl/static/product/AHI_43545236323234303334_1_LowRes_JPG.JPG
wi425243,NL ah,AH Biologisch Veldsla 75 g ,1,,Aardappel. groente. fruit/Veldsla,,11253,23.86666667,,,75 g,1.79,,,https://static.ah.nl/static/product/AHI_434d5032333733333638_1_LowRes_JPG.JPG
wi197872,NL ah,Jozo Grof zeezout navulbare molen 100 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zeezout,,02047,23.7,,,100 g,2.37,,,https://static.ahold.com/cmgtcontent/media//001812700/000/001812792_001_197872_708.jpg
wi373983,NL ah,Fish Tales Albacore tonijn in olijfolie 200 g ,1,,Soepen. conserven. sauzen. smaakmakers/Tonijn in olijfolie,,15119,23.6,,,200 g,4.72,,,https://static.ahold.com/cmgtcontent/media//001379700/000/001379746_002_373983_708.jpg
wi194159,NL ah,John West Wilde roze zalm zonder vel en graat MSC 170 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zalm (conserven),,15077,23.47058824,,,170 g,3.99,,,https://static.ahold.com/cmgtcontent/media//001626200/000/001626284_001_194159_708.jpg
wi223389,NL ah,Rio Mare Tonijn in olijfolie 80 g ,1,,Soepen. conserven. sauzen. smaakmakers/Tonijn in olijfolie,,15119,23.125,,,80 g,1.85,,,https://static.ah.nl/static/product/AHI_434d50313534303639_1_LowRes_JPG.JPG
wi412931,NL ah,AH Ongebrande hazelnoten 190 g ,1,,Snoep. koek. chips/Hazelnoten (groot),,12120,23.10526316,,,190 g,4.39,,,https://static.ah.nl/static/product/AHI_434d5034383234313137_1_LowRes_JPG.JPG
76925STK,NL jumbo,Gerookte Zalm 200g,1,,Vlees. vis. vegetarisch,,15077,23.1,,,200 g,4.62,,,https://static-images.jumbo.com/product_images/76925STK-1_720x720.png
wi237284,NL ah,AH Kabeljauw 2 porties 260 g ,1,,Vlees. kip. vis. vega/Kabeljauw (vers),,15015,23.03846154,,,260 g,5.99,,,https://static.ah.nl/static/product/AHI_434d50363130353737_1_LowRes_JPG.JPG
wi233718,NL ah,Super Choice Butterfly shrimps 225 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,22.8,,,225 g,5.13,,,https://static.ahold.com/cmgtcontent/media//001259300/000/001259350_002_233718_708.jpg
wi233722,NL ah,Super Choice Torpedo shrimps 225 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,22.8,,,225 g,5.13,,,https://static.ahold.com/cmgtcontent/media//001259300/000/001259362_002_233722_708.jpg
wi57744/,NL ah,AH Pistachenoten gezouten 140 g ,1,,Snoep. koek. chips/Pistachenoten (bakje),,12151,22.78571429,,,140 g,3.19,,,https://static.ah.nl/static/product/AHI_434d50323337303132_2_LowRes_JPG.JPG
wi231985,NL ah,Morubel Tijgergarnaal staarten 1 kg ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,22.57,,,1 kg,22.57,,,https://static.ah.nl/static/product/AHI_43545236363831373034_1_LowRes_JPG.JPG
wi231986,NL ah,Morubel Witpootgarnaal staarten 1 kg ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,22.57,,,1 kg,22.57,,,https://static.ah.nl/static/product/AHI_434d50323733323739_1_LowRes_JPG.JPG
wi445475,NL ah,Iglo Natural fish burger zalm 170 g ,1,,Vlees. kip. vis. vega/Zalm (diepvries),,15076,22.29411765,,,170 g,3.79,,,https://static.ahold.com/cmgtcontent/media//002086900/000/002086914_005_445475_708.JPG
wi367237,NL ah,AH Sweet eve frambozen 140 g ,1,,Aardappel. groente. fruit/Frambozen (vers),,09302,22.07142857,,,140 g,3.09,,,https://static.ah.nl/static/product/AHI_434d50323039323537_7_LowRes_JPG.JPG
wi136373,NL ah,AH Wokgarnalen met knoflook en peterselie 400 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,21.575,,,400 g,8.63,,,https://static.ah.nl/static/product/AHI_434d50303035343537_3_LowRes_JPG.JPG
wi227584,NL ah,AH Ongebrande amandelen 175 g ,1,,Snoep. koek. chips/Amandelen (zakje),,12061,21.42857143,,,175 g,3.75,,,https://static.ah.nl/static/product/AHI_434d50313731323039_1_LowRes_JPG.JPG
wi414739,NL ah,Super Choice Garnalenspies 240 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),,15270,21.375,,,240 g,5.13,,,https://static.ahold.com/cmgtcontent/media//001741400/000/001741416_004_414739_708.jpg
wi104307,NL ah,Paturain Knoflook fijne kruiden light 125 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Roomkaas (kruiden),,01017,21.28,,,125 g,2.66,,,https://static.ahold.com/cmgtcontent/media//001747100/000/001747140_001_104307_708.jpg
wi436978,NL ah,AH Gekookte garnalen met kop naturel 170 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),,15270,21.17647059,,,170 g,3.6,,,https://static.ah.nl/static/product/AHI_434d5037383630373730_2_LowRes_JPG.JPG
wi404140,NL ah,Puur Natuur Ongebrande cashewnoten bio 650 g ,1,,Snoep. koek. chips/Cashewnoten (groot),,12087,21.06153846,,,650 g,13.69,,,https://static.ah.nl/static/product/AHI_434d5032313632333035_1_LowRes_JPG.JPG
